Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,05Jan2024,07Feb2024,PE,46600.00,,,,523.60,,256.10,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,46700.00,,,,555.15,,277.75,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,46800.00,,,,588.05,,300.75,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,46900.00,,,,622.20,,325.15,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47000.00,,,,657.75,,350.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47100.00,,,,694.65,,378.25,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47200.00,,,,732.90,,407.10,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47300.00,,,,772.55,,437.45,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47400.00,,,,813.60,,469.35,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47500.00,475.35,475.35,475.15,475.30,475.15,475.30,11.00,79.16,0.78,165.00,165.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47600.00,445.85,445.85,443.95,443.95,443.95,538.05,4.00,28.83,0.27,60.00,15.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47700.00,,,,945.20,,574.90,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47800.00,,,,991.95,,613.40,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,47900.00,818.30,818.30,615.95,615.95,615.95,653.60,2.00,14.59,0.22,15.00,15.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48000.00,726.85,780.00,568.90,570.50,568.90,570.50,26.00,189.82,2.62,240.00,240.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48100.00,605.20,822.85,600.10,634.85,660.15,634.85,38.00,277.98,3.81,270.00,150.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48200.00,642.50,741.20,631.30,694.90,694.90,784.50,22.00,161.34,2.28,165.00,15.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48300.00,826.35,826.35,688.85,688.85,688.85,831.60,6.00,44.13,0.66,60.00,60.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48400.00,,,,1301.65,,880.40,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48500.00,,,,1358.20,,931.00,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48600.00,,,,1416.10,,983.30,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48700.00,,,,1475.40,,1037.30,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48800.00,,,,1536.05,,1093.00,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,48900.00,,,,1598.00,,1150.45,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,49000.00,,,,1661.30,,1209.55,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,49100.00,,,,1725.90,,1270.30,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,49200.00,,,,1791.75,,1332.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,49300.00,,,,1858.85,,1396.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,49400.00,,,,1927.20,,1462.20,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,49500.00,,,,1996.75,,1529.35,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,49600.00,,,,2067.45,,1597.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,49700.00,,,,2139.35,,1668.05,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,49800.00,,,,2212.40,,1739.60,,,,,,48159.00
