Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
BANKNIFTY,05Jan2024,07Feb2024,CE,47900.00,1212.00,1272.65,1118.50,1222.30,1222.30,1222.30,7.00,51.54,1.25,45.00,30.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48000.00,1065.00,1182.90,913.55,1178.90,1177.30,1178.90,100.00,734.60,14.60,1455.00,1455.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48100.00,,,,1080.35,,1090.75,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48200.00,,,,1033.40,,1036.75,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48300.00,1076.10,1195.70,810.25,972.15,972.15,972.15,20.00,147.71,2.81,135.00,135.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48400.00,,,,943.75,,933.90,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48500.00,772.70,772.70,772.70,772.70,772.70,772.70,1.00,7.39,0.12,15.00,15.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48600.00,,,,859.60,,837.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48700.00,,,,819.60,,792.60,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48800.00,,,,780.95,,748.90,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,48900.00,,,,743.60,,706.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49000.00,701.40,701.40,438.50,621.00,621.00,621.00,61.00,452.88,4.53,645.00,645.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49100.00,,,,672.85,,628.00,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49200.00,,,,639.40,,591.00,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49300.00,,,,607.20,,555.60,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49400.00,,,,576.25,,521.80,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49500.00,,,,546.50,,489.50,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49600.00,,,,517.95,,458.75,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49700.00,,,,490.50,,429.45,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49800.00,,,,464.25,,401.60,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,49900.00,,,,441.25,,375.15,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,50000.00,275.00,275.00,229.90,231.00,231.00,350.10,46.00,346.67,1.67,690.00,690.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,50100.00,,,,392.50,,326.35,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,50200.00,,,,370.50,,303.90,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,50300.00,,,,349.50,,282.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,50400.00,,,,329.45,,262.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,50500.00,216.25,221.65,143.10,172.70,172.70,243.75,63.00,478.79,1.57,630.00,540.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,50600.00,,,,292.15,,226.00,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,50700.00,,,,274.85,,209.30,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,51000.00,,,,227.85,,165.15,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,51500.00,103.00,137.20,66.90,75.15,66.90,75.15,52.00,402.50,0.80,810.00,660.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,52000.00,111.30,111.30,48.10,59.95,58.00,59.95,430.00,3357.98,3.98,5475.00,4380.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,52500.00,52.40,54.95,52.30,54.95,54.95,43.50,8.00,63.06,0.06,120.00,120.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,53000.00,32.30,32.30,32.30,32.30,32.30,26.40,1.00,7.95,,15.00,15.00,48159.00
